track_name,artist,genre_tag,playcount,listeners,duration_ms,tags,tag_count,duration_min,duration_sec,log_playcount,log_listeners,engagement_ratio,avg_play_per_listener,popularity_score,duration_category,popularity_class,genre_encoded
Hip-Hop Track 35,Artist_hip-hop_35,hip-hop,6961662,1202849,178100,"hip-hop, music",4,2.9683333333333333,178.1,15.755928940551366,14.000204298903284,5.787639356528246,5.787639356528246,0.8237814364449174,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 36,Artist_hip-hop_36,hip-hop,2874664,3586652,288420,"hip-hop, music",3,4.807,288.42,14.871446703685272,15.092730013613622,0.8014892993551369,0.8014892993551369,0.32652426067482226,"Panjang
(4-6m)",Sedang,3
Hip-Hop Track 37,Artist_hip-hop_37,hip-hop,4881093,1653575,226679,"hip-hop, music",3,3.7779833333333332,226.679,15.400879933032543,14.31845077345627,2.9518407378916964,2.9518407378916964,0.5706426130506287,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 38,Artist_hip-hop_38,hip-hop,2140562,1583920,123475,"hip-hop, music",2,2.057916666666667,123.475,14.576579436509627,14.275413976375399,1.351432299969506,1.351432299969506,0.23720748409524522,"Pendek
(<2.5m)",Sedang,3
Hip-Hop Track 39,Artist_hip-hop_39,hip-hop,4682779,4141289,184834,"hip-hop, music",6,3.0805666666666665,184.834,15.359402508629529,15.236517891469004,1.130753702348785,1.130753702348785,0.5465141305909674,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 40,Artist_hip-hop_40,hip-hop,3755703,1863393,171548,"hip-hop, music",2,2.8591333333333333,171.548,15.13878630896309,14.437910114072702,2.0155173838705074,2.0155173838705074,0.43371857906776223,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 41,Artist_hip-hop_41,hip-hop,2773077,4518173,219735,"hip-hop, music",5,3.66225,219.735,14.835468452583134,15.323618487884696,0.6137605590222953,0.6137605590222953,0.3141643660247743,"Sedang
(2.5-4m)",Sedang,3
Hip-Hop Track 42,Artist_hip-hop_42,hip-hop,5158489,2977283,137764,"hip-hop, music",7,2.2960666666666665,137.764,15.45615445897266,14.906522033499538,1.7326156994092603,1.7326156994092603,0.6043928501512882,"Pendek
(<2.5m)",Tinggi,3
Hip-Hop Track 43,Artist_hip-hop_43,hip-hop,6027564,3508777,190139,"hip-hop, music",7,3.1689833333333333,190.139,15.61185367288641,15.070778386676265,1.717852768114711,1.717852768114711,0.710131531704936,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 44,Artist_hip-hop_44,hip-hop,2154357,3362231,277861,"hip-hop, music",3,4.631016666666667,277.861,14.583003325302494,15.02811559711358,0.6407520361474164,0.6407520361474164,0.23888589517833075,"Panjang
(4-6m)",Sedang,3
Hip-Hop Track 45,Artist_hip-hop_45,hip-hop,1658657,2257221,167001,"hip-hop, music",6,2.78335,167.001,14.321519399639007,14.629645411618318,0.7348222726874007,0.7348222726874007,0.1785750308154815,"Sedang
(2.5-4m)",Sedang,3
Hip-Hop Track 46,Artist_hip-hop_46,hip-hop,4193727,3231825,163173,"hip-hop, music",2,2.71955,163.173,15.24910063378673,14.988557860540217,1.297633907270998,1.297633907270998,0.4870121155851572,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 47,Artist_hip-hop_47,hip-hop,3607796,1789124,249965,"hip-hop, music",5,4.166083333333333,249.965,15.098607894723688,14.397237231486518,2.016514217843918,2.016514217843918,0.41572301922246074,"Panjang
(4-6m)",Tinggi,3
Hip-Hop Track 48,Artist_hip-hop_48,hip-hop,3639887,3878887,151418,"hip-hop, music",5,2.523633333333333,151.418,15.107463469908772,15.171059072584274,0.9383841451467534,0.9383841451467534,0.41962746939044177,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 49,Artist_hip-hop_49,hip-hop,1197312,2365417,169868,"hip-hop, music",7,2.8311333333333333,169.868,13.995590437409291,14.676465308476804,0.5061735388840366,0.5061735388840366,0.12244407314051947,"Sedang
(2.5-4m)",Rendah,3
Hip-Hop Track 50,Artist_hip-hop_50,hip-hop,4947178,4717974,215732,"hip-hop, music",3,3.5955333333333335,215.732,15.41432807310082,15.366890240080272,1.0485808000254346,1.0485808000254346,0.5786830477317239,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 51,Artist_hip-hop_51,hip-hop,4510214,3062310,206217,"hip-hop, music",5,3.43695,206.217,15.32185538218295,14.934680417645,1.4728138324291686,1.4728138324291686,0.5255184793729423,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 52,Artist_hip-hop_52,hip-hop,6958880,1888586,164410,"hip-hop, music",3,2.7401666666666666,164.41,15.755529243522709,14.451339488381718,3.6847018432298855,3.6847018432298855,0.8234429558625945,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 53,Artist_hip-hop_53,hip-hop,2156257,1788384,202401,"hip-hop, music",4,3.37335,202.401,14.583884869899851,14.396823535921415,1.205700674071858,1.205700674071858,0.23911706451924142,"Sedang
(2.5-4m)",Sedang,3
Hip-Hop Track 54,Artist_hip-hop_54,hip-hop,2066986,1861233,113884,"hip-hop, music",5,1.8980666666666666,113.884,14.541602549335952,14.436750266570002,1.1105460140960244,1.1105460140960244,0.22825563387059117,"Pendek
(<2.5m)",Sedang,3
Hip-Hop Track 55,Artist_hip-hop_55,hip-hop,4438361,3952388,120242,"hip-hop, music",5,2.0040333333333336,120.242,15.305795947422164,15.189830764179954,1.1229565207270844,1.1229565207270844,0.516776263240072,"Pendek
(<2.5m)",Tinggi,3
Hip-Hop Track 56,Artist_hip-hop_56,hip-hop,5462004,2416089,246652,"hip-hop, music",3,4.1108666666666664,246.652,15.513326496430967,14.697661088998647,2.260679030996362,2.260679030996362,0.6413209356810243,"Panjang
(4-6m)",Tinggi,3
Hip-Hop Track 57,Artist_hip-hop_57,hip-hop,4320870,3050658,173276,"hip-hop, music",2,2.8879333333333332,173.276,15.278967560268008,14.930868190818561,1.4163726591533174,1.4163726591533174,0.5024813595385277,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 58,Artist_hip-hop_58,hip-hop,5190450,2419826,178248,"hip-hop, music",7,2.9708,178.248,15.462331149247209,14.699206607974203,2.1449673881645257,2.1449673881645257,0.608281483469628,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 59,Artist_hip-hop_59,hip-hop,4060642,2924459,190994,"hip-hop, music",7,3.1832333333333334,190.994,15.216851893422254,14.88862040621996,1.3885100155242336,1.3885100155242336,0.4708199199351072,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 60,Artist_hip-hop_60,hip-hop,4237094,3543664,136091,"hip-hop, music",2,2.2681833333333334,136.091,15.259388450882001,15.08067206027988,1.1956813073470545,1.1956813073470545,0.4922884949574059,"Pendek
(<2.5m)",Tinggi,3
Hip-Hop Track 61,Artist_hip-hop_61,hip-hop,5668249,3247728,200414,"hip-hop, music",2,3.3402333333333334,200.414,15.550390986088889,14.99346654082214,1.7452961746500402,1.7452961746500402,0.6664143676368763,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 62,Artist_hip-hop_62,hip-hop,2425796,3208057,239912,"hip-hop, music",3,3.9985333333333335,239.912,14.701670688150736,14.981176327605603,0.7561571517721937,0.7561571517721937,0.2719113555611983,"Sedang
(2.5-4m)",Sedang,3
Hip-Hop Track 63,Artist_hip-hop_63,hip-hop,4609309,2827215,127903,"hip-hop, music",7,2.1317166666666667,127.903,15.343588729150078,14.85480303984112,1.6303349301928116,1.6303349301928116,0.5375751771821747,"Pendek
(<2.5m)",Tinggi,3
Hip-Hop Track 64,Artist_hip-hop_64,hip-hop,3224164,2470140,225304,"hip-hop, music",7,3.7550666666666666,225.304,14.986184559959122,14.719785791995115,1.3052550441452533,1.3052550441452533,0.3690472525949671,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 65,Artist_hip-hop_65,hip-hop,2012280,3830834,245759,"hip-hop, music",3,4.095983333333334,245.759,14.514779462477767,15.158593353060663,0.5252849574570557,0.5252849574570557,0.2215996602054025,"Panjang
(4-6m)",Sedang,3
Hip-Hop Track 66,Artist_hip-hop_66,hip-hop,1581280,2207361,197493,"hip-hop, music",4,3.29155,197.493,14.27374583600888,14.607308695349875,0.7163664138460298,0.7163664138460298,0.169160720240932,"Sedang
(2.5-4m)",Rendah,3
Hip-Hop Track 67,Artist_hip-hop_67,hip-hop,4775101,3929216,176060,"hip-hop, music",2,2.9343333333333335,176.06,15.378925892925364,15.183950727353967,1.215280550806942,1.215280550806942,0.5577467705338905,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 68,Artist_hip-hop_68,hip-hop,1910821,2270180,187901,"hip-hop, music",5,3.131683333333333,187.901,14.463044073933862,14.635370121961683,0.8417042517755192,0.8417042517755192,0.2092553390688475,"Sedang
(2.5-4m)",Sedang,3
Hip-Hop Track 69,Artist_hip-hop_69,hip-hop,5825406,3907491,170679,"hip-hop, music",5,2.84465,170.679,15.577739426219791,15.178406293930824,1.4908299236441176,1.4908299236441176,0.6855353571681903,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 70,Artist_hip-hop_70,hip-hop,3108051,3574696,140604,"hip-hop, music",5,2.3434,140.604,14.949506721346443,15.089390975273561,0.8694585862801798,0.8694585862801798,0.35492000749962016,"Pendek
(<2.5m)",Tinggi,3
Hip-Hop Track 71,Artist_hip-hop_71,hip-hop,4564723,3391540,182698,"hip-hop, music",6,3.044966666666667,182.698,15.333868610161518,15.036794948341344,1.3459141434527844,1.3459141434527844,0.5321504844275208,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 72,Artist_hip-hop_72,hip-hop,5592493,3099619,113047,"hip-hop, music",7,1.8841166666666667,113.047,15.536935899480401,14.946790081296593,1.8042511662719947,1.8042511662719947,0.6571972810105459,"Pendek
(<2.5m)",Tinggi,3
Hip-Hop Track 73,Artist_hip-hop_73,hip-hop,4649755,3415780,176939,"hip-hop, music",7,2.9489833333333335,176.939,15.352325303068497,15.043916721765202,1.3612567667540747,1.3612567667540747,0.5424961641097918,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 74,Artist_hip-hop_74,hip-hop,890749,3105133,254706,"hip-hop, music",3,4.2451,254.706,13.699819083468082,14.948567428618192,0.2868633044499851,0.2868633044499851,0.085145143320733,"Panjang
(4-6m)",Rendah,3
Hip-Hop Track 75,Artist_hip-hop_75,hip-hop,4549044,1785923,237409,"hip-hop, music",6,3.9568166666666666,237.409,15.330427878787232,14.39544648632168,2.547165500883576,2.547165500883576,0.5302428506927112,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 76,Artist_hip-hop_76,hip-hop,3407475,2769376,223171,"hip-hop, music",4,3.719516666666667,223.171,15.041482399241154,14.834132943120238,1.2304121107382635,1.2304121107382635,0.39135034893795334,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 77,Artist_hip-hop_77,hip-hop,4979340,1690396,130287,"hip-hop, music",6,2.17145,130.287,15.42080811092727,14.340473970554534,2.9456630602160323,2.9456630602160323,0.5825961363329706,"Pendek
(<2.5m)",Tinggi,3
Hip-Hop Track 78,Artist_hip-hop_78,hip-hop,3994045,1786371,198396,"hip-hop, music",5,3.3066,198.396,15.200315310167488,14.395697305404056,2.235841694786976,2.235841694786976,0.46271719120004023,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 79,Artist_hip-hop_79,hip-hop,4878814,1748615,217712,"hip-hop, music",6,3.6285333333333334,217.712,15.400412920473016,14.37433517586435,2.790100285025414,2.790100285025414,0.5703653315096101,"Sedang
(2.5-4m)",Tinggi,3
Hip-Hop Track 80,Artist_hip-hop_80,hip-hop,5447112,4010061,191627,"hip-hop, music",6,3.193783333333333,191.627,15.51059630151505,15.20431726050986,1.3583610427968444,1.3583610427968444,0.6395090547205814,"Sedang
(2.5-4m)",Tinggi,3
Classical Track 1,Artist_classical_1,classical,869947,345585,392087,"classical, music",3,6.534783333333333,392.087,13.67618871872952,12.752996805832256,2.517309728982077,2.517309728982077,0.08261420404198377,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 2,Artist_classical_2,classical,708858,729057,375771,"classical, music",3,6.26285,375.771,13.471411914086465,13.499508568868507,0.9722930137245597,0.9722930137245597,0.06301481564305897,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 3,Artist_classical_3,classical,572306,155552,414658,"classical, music",6,6.910966666666667,414.658,13.257430839669587,11.954741788542888,3.6791704435144292,3.6791704435144292,0.046400796779884096,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 4,Artist_classical_4,classical,738330,503682,372891,"classical, music",2,6.21485,372.891,13.512147512517389,13.129702380916026,1.4658624571407015,1.4658624571407015,0.06660061712480578,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 5,Artist_classical_5,classical,654958,432539,443722,"classical, music",4,7.395366666666667,443.722,13.392327917238367,12.97743008662668,1.5142137143385583,1.5142137143385583,0.05645690644564608,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 6,Artist_classical_6,classical,938088,336049,451952,"classical, music",7,7.532533333333333,451.952,13.751600106216491,12.725015237398113,2.7915131676833806,2.7915131676833806,0.09090478828355913,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 7,Artist_classical_7,classical,541601,206436,450207,"classical, music",3,7.50345,450.207,13.20228669333557,12.237750560089642,2.6235655429985902,2.6235655429985902,0.042664978562693676,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 8,Artist_classical_8,classical,845219,523222,452446,"classical, music",3,7.540766666666666,452.446,13.647352227482408,13.167763038403551,1.615408726298347,1.615408726298347,0.07960559590406863,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 9,Artist_classical_9,classical,593267,325696,438487,"classical, music",3,7.308116666666667,438.487,13.293401515177797,12.6937227802916,1.8215304408698882,1.8215304408698882,0.04895108128242531,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 10,Artist_classical_10,classical,787313,357158,437113,"classical, music",3,7.285216666666667,437.113,13.576382431308371,12.785936339761626,2.20437676217035,2.20437676217035,0.07256028440155673,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 11,Artist_classical_11,classical,1149348,681517,429832,"classical, music",5,7.163866666666666,429.832,13.954706253095196,13.432077942095678,1.6864528889919268,1.6864528889919268,0.11660838563134113,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 12,Artist_classical_12,classical,942423,473140,363667,"classical, music",2,6.061116666666667,363.667,13.756210558448222,13.067148720303498,1.991843868952384,1.991843868952384,0.09143221938505794,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 13,Artist_classical_13,classical,549245,181509,482248,"classical, music",7,8.037466666666667,482.248,13.216301707562168,12.109066027588023,3.025976530218721,3.025976530218721,0.043595009321599515,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 14,Artist_classical_14,classical,535229,484438,393344,"classical, music",5,6.555733333333333,393.344,13.190451840036859,13.090746799393735,1.1048429213998048,1.1048429213998048,0.04188970959412383,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 15,Artist_classical_15,classical,850512,420755,346377,"classical, music",7,5.77295,346.377,13.653594975827634,12.94980837220093,2.0213900693038247,2.0213900693038247,0.08024958502061606,"Panjang
(4-6m)",Rendah,0
Classical Track 16,Artist_classical_16,classical,1019120,420415,411303,"classical, music",6,6.85505,411.303,13.834451049021903,12.948999976252145,2.424075201704978,2.424075201704978,0.10076379566917625,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 17,Artist_classical_17,classical,889398,654940,444991,"classical, music",2,7.416516666666666,444.991,13.698301232704605,13.392300434224394,1.357981864015232,1.357981864015232,0.0849807697525381,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 18,Artist_classical_18,classical,608145,430075,396564,"classical, music",5,6.6094,396.564,13.318170263700278,12.971717216238378,1.414040774188748,1.414040774188748,0.050761258889829936,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 19,Artist_classical_19,classical,673131,520464,449531,"classical, music",6,7.492183333333333,449.531,13.419696726095914,13.162477921740704,1.2933261602605362,1.2933261602605362,0.05866798035741945,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 20,Artist_classical_20,classical,805105,638874,380172,"classical, music",2,6.3362,380.172,13.598729224750675,13.36746409607058,1.2601917432987673,1.2601917432987673,0.0747250027770738,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 21,Artist_classical_21,classical,344197,453020,472455,"classical, music",5,7.87425,472.455,12.748972352167447,13.023693761006584,0.7597815553804349,0.7597815553804349,0.01864721405052121,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 22,Artist_classical_22,classical,949651,613862,426927,"classical, music",3,7.11545,426.927,13.763850880677232,13.327527055196908,1.54700804576917,1.54700804576917,0.09231163622511175,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 23,Artist_classical_23,classical,1118434,475407,421565,"classical, music",5,7.026083333333333,421.565,13.927440944678738,13.071928661701014,2.352577154780736,2.352577154780736,0.11284713878665054,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 24,Artist_classical_24,classical,881991,414851,365979,"classical, music",3,6.09965,365.979,13.689938264653009,12.935677109100457,2.1260377194758613,2.1260377194758613,0.08407957432720903,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 25,Artist_classical_25,classical,489551,585739,430368,"classical, music",4,7.1728,430.368,13.101245966158409,13.280631284094563,0.8357820876156656,0.8357820876156656,0.036332155302483266,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 26,Artist_classical_26,classical,940132,374271,355591,"classical, music",6,5.926516666666667,355.591,13.753776633599212,12.832738084789286,2.511895092339261,2.511895092339261,0.09115347782714935,"Panjang
(4-6m)",Rendah,0
Classical Track 27,Artist_classical_27,classical,1193345,791170,409237,"classical, music",5,6.820616666666667,409.237,13.99227168417758,13.58126940543386,1.5083275296996477,1.5083275296996477,0.12196141589031284,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 28,Artist_classical_28,classical,856741,338386,425931,"classical, music",3,7.09885,425.931,13.660892102080187,12.731945489900639,2.5318378070079524,2.5318378070079524,0.08100745545458053,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 29,Artist_classical_29,classical,985719,591610,425369,"classical, music",7,7.089483333333333,425.369,13.801127617596821,13.290604603290276,1.6661607035704205,1.6661607035704205,0.09669996032404103,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 30,Artist_classical_30,classical,914068,334098,316235,"classical, music",5,5.270583333333334,316.235,13.72566133992824,12.719192635224536,2.7359195926955784,2.7359195926955784,0.08798232114215176,"Panjang
(4-6m)",Rendah,0
Classical Track 31,Artist_classical_31,classical,637405,531802,415756,"classical, music",7,6.929266666666667,415.756,13.365162094162361,13.184028398993648,1.1985735319281765,1.1985735319281765,0.054321266739854074,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 32,Artist_classical_32,classical,589993,240026,450503,"classical, music",2,7.508383333333334,450.503,13.287867646338666,12.388506695996478,2.4580276385573288,2.4580276385573288,0.048552740007614004,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 33,Artist_classical_33,classical,453306,222018,401161,"classical, music",4,6.686016666666666,401.161,13.024324879121645,12.310518242777764,2.0417441750480814,2.0417441750480814,0.03192229595442704,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 34,Artist_classical_34,classical,1058075,459396,372482,"classical, music",5,6.208033333333334,372.482,13.871962722468862,13.037670038958955,2.3031822149469847,2.3031822149469847,0.10550337549821556,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 35,Artist_classical_35,classical,1294760,603055,440962,"classical, music",5,7.349366666666667,440.962,14.073836680098667,13.309765340385656,2.14699795707198,2.14699795707198,0.13430038363160465,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 36,Artist_classical_36,classical,942206,441671,452496,"classical, music",7,7.5416,452.496,13.755980274640985,12.99832280413314,2.1332708435218897,2.1332708435218897,0.09140581741296445,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 37,Artist_classical_37,classical,909222,334067,422130,"classical, music",4,7.0355,422.13,13.720345667604926,12.719099844051005,2.7216674449513274,2.7216674449513274,0.08739271765475541,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 38,Artist_classical_38,classical,681497,291010,392253,"classical, music",2,6.53755,392.253,13.432048595411556,12.581116346126487,2.3418255667311545,2.3418255667311545,0.059685855465871324,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 39,Artist_classical_39,classical,597617,424648,419202,"classical, music",4,6.9867,419.202,13.30070703282906,12.959018224324893,1.4073199277520965,1.4073199277520965,0.04948033740503656,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 40,Artist_classical_40,classical,472289,545260,435288,"classical, music",7,7.2548,435.288,13.065348482676784,13.209019858092383,0.8661705128369717,0.8661705128369717,0.03423192100627284,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 41,Artist_classical_41,classical,554195,688796,448841,"classical, music",4,7.480683333333333,448.841,13.225273693773998,13.442701876685476,0.8045839340182956,0.8045839340182956,0.04419726628870886,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 42,Artist_classical_42,classical,939703,555483,435028,"classical, music",3,7.250466666666667,435.028,13.75332021103976,13.227595084766723,1.6916832888075983,1.6916832888075983,0.0911012822233332,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 43,Artist_classical_43,classical,499196,488900,343567,"classical, music",6,5.726116666666667,343.567,13.120756086403912,13.099915293972703,1.0210574328954123,1.0210574328954123,0.03750564387779026,"Panjang
(4-6m)",Rendah,0
Classical Track 44,Artist_classical_44,classical,518127,537942,467021,"classical, music",7,7.783683333333333,467.021,13.157977594963498,13.19550788557565,0.9631633834811495,0.9631633834811495,0.03980894218977958,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 45,Artist_classical_45,classical,833812,207789,412926,"classical, music",3,6.8821,412.926,13.63376443557618,12.244283233293926,4.012762885605659,4.012762885605659,0.07821772818208553,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 46,Artist_classical_46,classical,764575,387977,421149,"classical, music",6,7.01915,421.149,13.547076710790257,12.868703915966918,1.970665862497358,1.970665862497358,0.06979379573122696,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 47,Artist_classical_47,classical,711480,495954,392315,"classical, music",6,6.538583333333333,392.315,13.475103992009313,13.114240475784777,1.4345656359952013,1.4345656359952013,0.06333382933351568,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 48,Artist_classical_48,classical,1133719,563333,457121,"classical, music",7,7.618683333333333,457.121,13.941014819201412,13.241627981662399,2.0125165532348483,2.0125165532348483,0.11470683530023973,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 49,Artist_classical_49,classical,793396,677929,466450,"classical, music",7,7.774166666666667,466.45,13.58407900586036,13.426799316754659,1.1703214196155944,1.1703214196155944,0.07330039129669333,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 50,Artist_classical_50,classical,690296,406193,360027,"classical, music",5,6.00045,360.027,13.444877218745575,12.914586156970584,1.6994244129652334,1.6994244129652334,0.06075641285043601,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 51,Artist_classical_51,classical,884835,458740,360944,"classical, music",4,6.015733333333333,360.944,13.693157596083447,13.03624105962986,1.928833481201811,1.928833481201811,0.08442559833013003,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 52,Artist_classical_52,classical,585810,560295,372293,"classical, music",3,6.204883333333333,372.293,13.280752490939314,13.236220494495232,1.0455366449162586,1.0455366449162586,0.04804380245338806,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 53,Artist_classical_53,classical,1019260,335958,459707,"classical, music",5,7.661783333333333,459.707,13.834588412872467,12.724744407690308,3.0338821106146883,3.0338821106146883,0.10078082919955914,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 54,Artist_classical_54,classical,734930,465699,393229,"classical, music",4,6.553816666666667,393.229,13.50753189623718,13.05129692897047,1.578118960704316,1.578118960704316,0.06618694567264986,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 55,Artist_classical_55,classical,824394,292426,329486,"classical, music",3,5.491433333333333,329.486,13.622405062963066,12.58597034185604,2.8191446070301307,2.8191446070301307,0.07707185825961364,"Panjang
(4-6m)",Rendah,0
Classical Track 56,Artist_classical_56,classical,553606,489251,467595,"classical, music",6,7.79325,467.595,13.224210327714326,13.100632973139595,1.1315354868247856,1.1315354868247856,0.04412560379302656,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 57,Artist_classical_57,classical,773708,362404,435384,"classical, music",3,7.2564,435.384,13.558951112885556,12.800517649965277,2.134926394503387,2.134926394503387,0.07090499025256225,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 58,Artist_classical_58,classical,579396,331368,424432,"classical, music",2,7.0738666666666665,424.432,13.269743186533875,12.710987837052452,1.7484918625459835,1.7484918625459835,0.047263423425703346,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 59,Artist_classical_59,classical,911943,437873,335394,"classical, music",2,5.5899,335.394,13.723333863662424,12.9896864767404,2.0826607654256706,2.0826607654256706,0.08772377648455432,"Panjang
(4-6m)",Rendah,0
Classical Track 60,Artist_classical_60,classical,1079537,333311,393432,"classical, music",7,6.5572,393.432,13.892043729799608,12.716834267248077,3.2388182843701996,3.2388182843701996,0.10811461570591271,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 61,Artist_classical_61,classical,1044200,796228,388178,"classical, music",7,6.469633333333333,388.178,13.858762557629074,13.587642111894347,1.3114317614656086,1.3114317614656086,0.10381523096919695,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 62,Artist_classical_62,classical,836555,731239,437612,"classical, music",7,7.293533333333333,437.612,13.637048742774953,13.502497002221022,1.144022482358733,1.144022482358733,0.07855146370951603,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 63,Artist_classical_63,classical,542686,54703,417462,"classical, music",3,6.9577,417.462,13.204288005462026,10.909692111879082,9.920408014039193,9.920408014039193,0.042796988423161084,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 64,Artist_classical_64,classical,1016944,426250,444770,"classical, music",7,7.412833333333333,444.77,13.832313592938986,12.962783653618168,2.3857867782128372,2.3857867782128372,0.10049904593979646,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 65,Artist_classical_65,classical,1026677,351089,387901,"classical, music",4,6.465016666666667,387.901,13.841838905181758,12.76879787983692,2.9242558888034407,2.9242558888034407,0.10168324130562985,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 66,Artist_classical_66,classical,604408,356834,368032,"classical, music",5,6.133866666666667,368.032,13.312006400070649,12.785028769047477,1.6938024577185533,1.6938024577185533,0.05030658529668092,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 67,Artist_classical_67,classical,1179868,479079,414304,"classical, music",5,6.9050666666666665,414.304,13.980913973329857,13.079622877061443,2.462778659096602,2.462778659096602,0.12032169525481129,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 68,Artist_classical_68,classical,599043,394742,420456,"classical, music",2,7.0076,420.456,13.303090330159444,12.88599019921842,1.5175519261899515,1.5175519261899515,0.049653836078793714,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 69,Artist_classical_69,classical,1179822,493045,473143,"classical, music",7,7.885716666666666,473.143,13.980874985190722,13.108357754960098,2.3929247980918618,2.3929247980918618,0.12031609852339978,"Sangat Panjang
(>6m)",Rendah,0
Classical Track 70,Artist_classical_70,classical,1284551,272255,363125,"classical, music",3,6.052083333333333,363.125,14.06592057739076,12.514498079119855,4.718173336859427,4.718173336859427,0.13305827426246944,"Sangat Panjang
(>6m)",Rendah,0
